gameid,title,developers,publishers,genres,supported_languages,release_date,platform
717719,Massi,['Farid Iberraken'],['Ratalaika Games'],['Platformer'],,2024-10-08,xbox
598418,Diablo IV,['Blizzard Entertainment'],['Blizzard Entertainment'],"['Action-RPG', 'Role Playing', 'Open World', 'Hack & Slash', 'Dungeon Crawler']",,2023-06-05,xbox
592428,Age of Wonders 4,['Triumph Studios'],['Paradox Interactive'],"['Strategy', 'Turn Based']",,2023-05-02,xbox
712983,Five Nights at Freddy's Into the Pit,['Mega Cat Studios'],['Mega Cat Studios'],['Adventure'],,2024-09-27,xbox
712622,Lunacy: Saint Rhodes,['Stormling Studios'],['Iceberg Interactive'],['Adventure'],,2024-09-26,xbox
712618,Ballotron Galaxy (Windows),['Cool-Two Interactive'],['Desert Water Games'],['Action'],,2024-10-04,xbox
738287,Pancho's Mission,['Chepurniy Yevgeniy'],['TERNOX'],['Platformer'],,2024-11-05,xbox
736226,Rumours From Elsewhere,['Notte Studio Games'],['Notte Studio Games'],['Platformer'],,2024-10-31,xbox
738273,Phasmophobia,,,,,2024-10-04,xbox
735766,Fae Farm,['Phoenix Labs'],['Phoenix Labs'],"['Simulation', 'Management']",,2024-10-24,xbox
734203,Bard's Gold - X Edition,,,,,2024-10-23,xbox
735789,Neon Blood,['ChaoticBrain Studio'],['Meridiem Games'],['Adventure'],,2024-11-26,xbox
733784,SONIC X SHADOW GENERATIONS,['Sonic Team'],"['SEGA', 'Limited Run Games']","['Platformer', 'Collection']",,2024-10-25,xbox
735971,Iron Heart,,,,,2024-10-25,xbox
730871,Unknown 9: Awakening,['Reflector Entertainment'],['Bandai Namco Entertainment'],['Action-Adventure'],,2024-10-18,xbox
731959,Say Cheese!,,,,,2024-10-23,xbox
730975,RetroRealms Arcade,['WayForward Technologies'],['Boss Team Games'],['Platformer'],,2024-10-18,xbox
737242,Jetpack Kiwi,['Pitigamedev'],['Ratalaika Games'],"[""Shoot 'em up""]",,2024-11-08,xbox
736228,Cell Scientists: Beyond,['R-Next'],['R-Next'],['Puzzle'],,2024-10-30,xbox
733893,Fear the Spotlight,['Cozy Game Pals'],['Blumhouse Games'],['Adventure'],,2024-10-22,xbox
733567,Wildermyth: Console Edition,['Worldwalker Games'],['Auroch Digital'],"['Strategy', 'Turn Based']",,2024-10-22,xbox
334407,Dead by Daylight,['Behaviour Digital Inc.'],['Starbreeze Studios'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",2019-10-31,xbox
733346,Great God Grove,['LimboLane'],['Fellow Traveller'],['Action-Adventure'],,2024-11-15,xbox
407976,Crusader Kings III,,,,,2020-09-01,xbox
730772,ANIMAL WELL,['Billy Basso'],['Bigmode'],"['Platformer', 'Metroidvania']",,2024-10-17,xbox
737542,Monster High‎ Skulltimate Secrets,,,,,2024-10-29,xbox
738075,Beyond Hanwell,['Steel Arts Software'],['Steel Arts Software'],['Survival Horror'],,2024-11-28,xbox
752820,Lord of the Click 4 (Xbox One),['HugePixel'],['Desert Water Games'],['Management'],,2024-12-06,xbox
424153,Skycadia,['Studio Nisse LLC'],['Studio Nisse LLC'],['Simulation'],,2021-01-22,xbox
712587,FINAL FANTASY IV,"['Square Enix', 'Tose']",['Square Enix'],"['Role Playing', 'Turn Based']",,2024-09-26,xbox
712438,Let's Sing 2025,['Voxler'],['PLAION'],['Music & Rhythm'],,2024-11-05,xbox
712184,Cats and Seek : Osaka,['Noobzilla'],['Silesia Games'],['Puzzle'],,2024-10-09,xbox
712183,Dark Light,['Mirari & Co.'],['Mirari & Co.'],['Platformer'],,2024-09-26,xbox
635481,"Warhammer 40,000: Rogue Trader",['Owlcat Games'],['Owlcat Games'],"['Role Playing', 'Strategy', 'Turn Based']",,2023-12-07,xbox
711995,The House of Da Vinci 3,['Blue Brain Games'],['Blue Brain Games'],['Puzzle'],,2024-09-19,xbox
711824,Anarkade,['Pixelatom'],['Blowfish Studios'],['Party'],,2024-09-23,xbox
711783,Paper Plane Arena - Lost Places,['EpiXR Games'],['EpiXR Games'],['Adventure'],,2024-09-20,xbox
711178,Cube Railway,['Colossus Game Studio'],['Colossus Game Studio'],['Puzzle'],,2024-09-27,xbox
711180,Ctrl Alt Ego,['MindThunk'],['Klabater'],['Puzzle'],,2024-09-24,xbox
711176,Iron Sea Defenders,['Creobit'],['8Floor'],"['Strategy', 'Tower Defence']",,2024-09-27,xbox
504484,Lab Crisis,['Lovixsama'],['TERNOX'],['Puzzle'],,2022-05-25,xbox
735592,Escape from the Dungeon,['Joffre Macedo Neto'],['JM Neto Game Dev'],['Platformer'],,2024-10-25,xbox
716072,Escape from the Dungeon,['Joffre Macedo Neto'],['JM Neto Game Dev'],['Platformer'],,2024-10-03,xbox
476540,Lost Snowmen,"['Half-Face Games', 'SilenGames']",['SilenGames'],['Platformer'],,2021-12-29,xbox
572596,ReactorX 2,['Lovixsama'],['TERNOX'],['Puzzle'],,2023-02-01,xbox
659315,Space Moves,['grin robot'],['Desert Water Games'],['Puzzle'],,2024-03-22,xbox
634992,Pinball M,['Zen Studios'],['Zen Studios'],['Pinball'],,2023-11-30,xbox
619081,Harvest Moon: The Winds of Anthos,"['Natsume', 'Appci']",['Natsume'],['Simulation'],,2023-09-26,xbox
711179,Ducky Dash,['Old School Vibes'],['Old School Vibes'],['Platformer'],,2024-09-25,xbox
730960,Miraculous - Paris Under Siege,['Petit Fabrik'],['GameMill Entertainment'],['Action-Adventure'],,2024-10-25,xbox
708332,EA SPORTS FC 25 Xbox Series X|S,['EA Vancouver'],['Electronic Arts'],"['Sports', 'Football']",,2024-09-27,xbox
728778,Card-en-Ciel,['Inti CREATES'],['Inti CREATES'],"['Roguelite', 'Collectable Card Game']",,2024-10-24,xbox
706925,Coffee Plis XS Edition,,,,,2024-09-13,xbox
727843,Hidden Paws Mystery,['Manic Hyena'],['Silesia Games'],['Puzzle'],,2024-10-30,xbox
700322,[REDACTED],,,,,2024-10-31,xbox
706616,Creepy Tale: Some Other Place (Xbox Series X|S),,,,,2024-09-26,xbox
706615,Byte The Bullet,,,,,2024-09-19,xbox
706771,Selfloss,,,,,2024-09-12,xbox
705867,Exographer,['SciFunGames'],['Abylight Studios'],"['Platformer', 'Metroidvania']",,2024-09-26,xbox
701886,Edge of Sanity,,,,,2024-09-13,xbox
705034,Welcome to Empyreum,,,,,2024-09-20,xbox
708775,Beyond Border,['DuDeeki Studio'],['AFIL Games'],"[""Shoot 'em up"", 'Tower Defence']",,2024-10-16,xbox
752774,Moo & Move: Extra Grazing Grounds,['Everynot Games Studio'],['Everynot Games Studio'],,,2025-01-03,xbox
692773,Ticket to Ride,,,,,2024-07-24,xbox
403780,Golf With Your Friends,['Blacklight Interactive'],['Blacklight Interactive'],['Indie'],,2020-07-23,xbox
387878,Golf With Your Friends,['Blacklight Interactive'],['Blacklight Interactive'],['Indie'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Portuguese (Brazil)']",2020-05-19,xbox
330027,Risk of Rain 2,['Hopoo Games LLC'],['Gearbox Publishing'],['Indie'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",2019-08-30,xbox
525234,Ynglet,['Nifflas'],['Triple Topping Games'],['Platformer'],,2022-08-10,xbox
620544,Party Animals,['Recreate Games'],['Source Technology'],['Party'],,2023-09-20,xbox
708681,Matchbox Driving Adventures,['Casual Brothers Games'],['Outright Games'],"['Arcade Racing', 'Automobile']",,2024-09-20,xbox
708349,Keylocker,['MOONANA'],['Serenity Forge'],"['Role Playing', 'Strategy', 'Turn Based']",,2024-09-18,xbox
708312,Cozy Designer,['Lucky Raccoon Games'],['Lucky Raccoon Games'],['Simulation'],,2024-09-18,xbox
707936,Arsene Lupin - Once A Thief,['Blazing Griffin'],['Microids'],"['Adventure', 'Point & Click']",,2024-10-17,xbox
707377,Farmer Survivors,['AFIL Games'],['AFIL Games'],['Roguelite'],,2024-09-25,xbox
707376,Zombie Survivors,['Cube Games'],['Cube Games'],['Roguelite'],,2024-10-24,xbox
707196,Broken Sword - Shadow of the Templars: Reforged,['Revolution Software'],"['Revolution Software', 'Red Art Games']","['Adventure', 'Point & Click']",,2024-09-19,xbox
707195,pureya,['Majorariatto'],['Mameshiba Games'],['Action'],,2024-09-19,xbox
706871,Andromeda Survivors,"['DevDumb', 'Aleo Games']",['AFIL Games'],"['Roguelite', ""Shoot 'em up""]",,2024-09-19,xbox
706840,Fabledom,['Grenaa Games'],['Dear Villagers'],['Management'],,2024-09-12,xbox
706768,Home Safety Hotline,['Night Signal Entertainment'],['Torture Star Video'],['Simulation'],,2024-09-20,xbox
478064,Who's Your Daddy?!,['Evil Tortilla Games'],['Evil Tortilla Games'],['Action'],,2024-09-12,xbox
706613,Melobot - A Last Song,['Anomalie Studio'],['Microids'],['Action-Adventure'],,2024-09-16,xbox
706612,The Jackbox Naughty Pack,['Jackbox Games'],['Jackbox Games'],"['Collection', 'Party']",,2024-09-12,xbox
706182,Johnny Trigger,['Estoty'],['QubicGames'],['Action'],,2024-10-04,xbox
705976,Ara: History Untold,['Oxide Games'],['Xbox Game Studios'],"['Strategy', 'Turn Based']",,2024-09-24,xbox
649233,Persona 3 Reload,['Atlus'],['SEGA'],"['Role Playing', 'Turn Based']",,2024-02-02,xbox
705375,Samurai Kento,['lightUP'],['Ratalaika Games'],['Platformer'],,2024-09-13,xbox
705006,Albatroz,['Among Giants'],['SOEDESCO'],['Adventure'],,2024-11-01,xbox
705010,Elasto Mania II,"['Elasto Mania Team', 'Balazs Rozsa']",['Infinite Zone'],['Platformer'],,2024-09-18,xbox
704757,Shogun Showdown,['Roboatino'],['Entalto Studios'],"['Strategy', 'Turn Based']",,2024-09-05,xbox
704774,Tiny Battles,['MyDreamForever'],['Samustai'],['Action'],,2024-08-30,xbox
701824,Operation: Polygon Storm,['Toxic Studio'],['Untold Tales'],['Strategy'],,2024-08-23,xbox
700852,Cubic 2 3 4 Player Games,['CubeCube Sports'],['CubeCube Sports'],['Party'],,2024-08-28,xbox
700309,Raging Loop,['KEMCO'],['KEMCO'],['Visual Novel'],,2024-08-30,xbox
700236,Espresso Tycoon,,,,,2024-08-28,xbox
699762,Billy’s Game Show,,,,,2024-09-04,xbox
694332,Cat’s Request,,,,,2024-08-14,xbox
694331,Cat’s Request (Xbox Series X|S),,,,,2024-08-14,xbox
693026,Cultist Simulator: Initiate Edition,,,,,2024-08-08,xbox
659058,Re:Touring (Xbox Series X|S),['Malte Weiß'],['Sometimes You'],['Puzzle'],,2024-03-29,xbox
697783,Green Hell Xbox Series X|S,['Creepy Jar'],['Creepy Jar'],['Survival'],,2024-08-14,xbox
695833,Farewell North,,,,,2024-08-16,xbox
694722,Creatures of Ava,,,,,2024-08-07,xbox
694312,Castaway,,,,,2024-08-16,xbox
696258,Rewind or Die,,,,,2024-08-16,xbox
696571,Deathbound,,,,,2024-08-08,xbox
584876,Shapik: The Quest,['Rapid Snail'],['Xitilon'],"['Adventure', 'Point & Click']",,2023-03-30,xbox
698638,Dadish 3D,['Thomas K. Young'],['Thomas K. Young'],['Platformer'],,2024-08-21,xbox
698637,Soviet Project,['17Studio'],['17Studio'],['Adventure'],,2024-08-23,xbox
698259,The Mortuary Assistant,['DarkStone Digital'],['DreadXP'],['Adventure'],,2024-08-15,xbox
698248,Mad Experiments 2: Escape Room,['PlayTogether Studio'],['Nejcraft\u202c'],['Puzzle'],,2024-08-28,xbox
698089,Just Crow Things,['Unbound Creations'],['Unbound Creations'],['Adventure'],,2024-08-15,xbox
585497,Secret Agent : Cold War Espionage,['Kungfu Takeaway'],['Kungfu Takeaway'],['Stealth'],,2023-04-19,xbox
664989,Perfect Ninja Painter 2,['SilenGames'],['SilenGames'],['Puzzle'],,2024-04-09,xbox
657190,Sokobalien (Windows),"['Cavylabs', 'MadCat Corp']",['AFIL Games'],['Puzzle'],,2024-03-07,xbox
697441,Madden NFL 25,['EA Orlando'],['Electronic Arts'],"['Sports', 'American Football']",,2013-11-22,xbox
696922,ExoCross,['Orontes Games'],['iRacing.com Motorsport Simulations'],"['Simulation Racing', 'Automobile']",,2024-08-07,xbox
696696,112 Operator,"['Jutsu Games', 'Ultimate Games']",['Ultimate Games'],['Simulation'],,2024-08-30,xbox
696789,Medieval Defenders,['Creobit'],['8Floor'],"['Strategy', 'Tower Defence']",,2024-08-09,xbox
696617,Turn to Mine,['Philipp Lehner'],['Sometimes You'],['Puzzle'],,2024-08-16,xbox
696377,SteamWorld Heist II,['Thunderful Games'],['Thunderful Publishing'],"['Strategy', 'Turn Based']",,2024-08-08,xbox
696299,Love Is All Around,['intiny'],['NiuGamer'],['Visual Novel'],,2024-08-07,xbox
696072,Mangavania 2,['Alexander Nikolaev'],['Sometimes You'],['Platformer'],,2024-08-21,xbox
696074,Wer weiß denn sowas? - Das 3. Spiel,['Twigames'],['bitComposer Games'],['Educational & Trivia'],,2024-08-29,xbox
695153,HoneyLand,['CAIO FLAVIO'],['AFIL Games'],['Puzzle'],,2024-08-08,xbox
695457,Shadow of the Ninja - Reborn,"['Tengo Project', 'Natsume']",['United Games Entertainment'],['Platformer'],,2024-08-29,xbox
694848,Aero The Acro-Bat 2,"['Shinyuden', 'Sunsoft']",['Ratalaika Games'],['Platformer'],,2024-09-06,xbox
694587,Aero The Acro-Bat: Rascal Rival Revenge,"['Shinyuden', 'Sunsoft']",['Ratalaika Games'],['Platformer'],,2024-11-01,xbox
694537,Pneumata,['Deadbolt Interactive'],['Perp Games'],['Adventure'],,2024-09-20,xbox
694585,Zero the Kamikaze Squirrel,"['Shinyuden', 'Sunsoft']",['Ratalaika Games'],['Platformer'],,2024-10-04,xbox
694251,Aero The Acro-Bat,"['Shinyuden', 'Sunsoft']",['Ratalaika Games'],['Platformer'],,2024-08-02,xbox
694237,Crypt Custodian,['Kyle Thompson'],['Top Hat Studios'],"['Action-RPG', 'Role Playing']",,2024-08-27,xbox
693750,Sam & Max: The Devil's Playhouse,['Skunkape Games'],['Skunkape Games'],"['Adventure', 'Point & Click']",,2024-08-14,xbox
632582,Trash is Fun,['Martian Teapots'],['Brinemedia'],['Adventure'],,2023-11-24,xbox
656184,Stunt Paradise,['Brinemedia'],['Brinemedia'],['Platformer'],,2024-03-21,xbox
686143,Little Bear,['Old School Vibes'],['Old School Vibes'],['Platformer'],,2024-06-26,xbox
692892,Forest Camp Story,['Kairosoft'],['Kairosoft'],['Management'],,2024-08-01,xbox
692891,Beastie Bay DX,['Kairosoft'],['Kairosoft'],['Management'],,2024-08-01,xbox
703751,The Last Shot (Xbox Series X|S),['Rumata Lab'],['Sometimes You'],['Platformer'],,2024-09-18,xbox
702623,The Smurfs – Dreams,,,,,2024-10-24,xbox
703750,The Last Shot,,,,,2024-09-18,xbox
692117,Bloodhound,,,,,2024-08-16,xbox
749159,Unwording,['Frostwood Interactive'],['Nejcraft\u202c'],['Puzzle'],,2024-12-10,xbox
689235,Volgarr the Viking II,,,,,2024-08-06,xbox
689336,ExhaustedMan,,,,,2024-07-25,xbox
673692,Ziggy,,,,,2024-05-14,xbox
597093,Zombie Derby 2,['Brinemedia'],['Brinemedia'],['Action'],,2023-06-01,xbox
690006,Aerial_Knight's We Never Yield,['Aerial_Knight'],['Headup Games'],['Action'],,2024-07-16,xbox
610004,Zombie Derby,['Brinemedia'],['Brinemedia'],['Action'],,2023-08-24,xbox
576623,Zombie Derby: Pixel Survival,['Brinemedia'],['Brinemedia'],['Action'],,2023-03-09,xbox
627637,Excessive Trim,"['Panda Indie Studio', 'eastasiasoft']",['eastasiasoft'],['Action'],,2023-11-08,xbox
689562,Tchia,['Awaceb'],['Kepler Interactive'],"['Adventure', 'Open World']",,2024-07-11,xbox
689563,Mists of Noyah,['Pyxeralia'],['QUByte Interactive'],['Action-Adventure'],,2024-07-25,xbox
689513,Lifeless Moon,['Stage 2 Studios'],['Serenity Forge'],['Adventure'],,2024-07-09,xbox
673865,Ziggy (Windows),"['Antonio Filipe', 'AFIL Games']",['AFIL Games'],['Platformer'],,2024-05-14,xbox
689189,Lakeview Cabin Collection,['Roope Tamminen'],['Torture Star Video'],['Action'],,2024-07-25,xbox
497887,Happi Basudei,['Xeneder Team'],['Xeneder Team'],['Platformer'],,2022-04-12,xbox
657765,DARKGEMS,['Xeneder Team'],['Xeneder Team'],['Action'],,2024-03-22,xbox
572819,Prizma Puzzle Prime,['SilenGames'],['SilenGames'],['Puzzle'],,2023-02-08,xbox
658341,Storyblocks: The King,"['Ostra Entertainment', 'Bee Legacy Publishing']",['AFIL Games'],['Puzzle'],,2024-03-14,xbox
675060,Cat Pipes,['Tribus Games'],['AFIL Games'],['Puzzle'],,2024-05-23,xbox
640486,Stumble Guys,['Scopely'],['Scopely'],['Platformer'],,2024-01-23,xbox
692240,Steel Racer,['lightUP'],['Ratalaika Games'],"['Arcade Racing', 'Automobile']",,2024-07-26,xbox
692234,Tilting Tiles,['TreeFall Studios'],['TreeFall Studios'],['Puzzle'],,2024-08-07,xbox
510198,Spacewing War,"['eastasiasoft', 'Pneuma Games']",['eastasiasoft'],"[""Shoot 'em up""]",,2022-06-08,xbox
691502,Booom-Slang!,['Skermunkel'],['Skermunkel'],"[""Shoot 'em up""]",,2024-07-19,xbox
691343,CYGNI: All Guns Blazing,['KeelWorks'],['Konami Digital Entertainment'],"[""Shoot 'em up""]",,2024-08-06,xbox
691393,Landnama,['Sonderland'],['Pineapple Works'],['Management'],,2024-08-01,xbox
690753,Nobody Wants to Die,['Critical Hit Games'],['PLAION'],['Adventure'],,2024-07-17,xbox
563466,One Step After Fall,['TBGS Indie Studio'],"[""The Bergson's Games Studios""]",['Adventure'],,2023-01-05,xbox
690632,MONOPOLY,"['Engine Software', 'Ubisoft']",['Ubisoft'],['Card & Board'],,2024-09-26,xbox
690534,Darkest Dungeon II,['Red Hook Studios'],['Red Hook Studios'],"['Role Playing', 'Turn Based']",,2024-07-15,xbox
690523,Seed of Life,['Nyx Digital'],['GS2 Games'],['Action-Adventure'],,2024-08-06,xbox
690476,Let's School,['Pathea Games'],['PM Studios'],['Management'],,2024-07-16,xbox
690332,Flintlock: The Siege of Dawn,['A44 Games'],['Kepler Interactive'],"['Action-RPG', 'Role Playing', 'Open World']",,2024-07-18,xbox
703666,NBA 2K25,['Visual Concepts'],['2K Games'],"['Sports', 'Basketball']",,2024-09-06,xbox
703579,DROS,['emergeWorlds'],['RedDeerGames'],"['Puzzle', 'Platformer']",,2024-09-19,xbox
687811,SokoPenguin,"['Vergiu Games', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,2024-08-28,xbox
703098,"Warhammer 40,000: Space Marine 2",['Relic Entertainment'],"['THQ', 'SEGA']",['Third Person Shooter'],,2024-09-09,xbox
702639,Live Factory,['17Studio'],['17Studio'],['Platformer'],,2024-09-06,xbox
576486,Not For Broadcast,['NotGames'],['tinyBuild'],['Simulation'],,2023-03-23,xbox
702632,Valfaris: Mecha Therion,['Steel Mantis'],['Big Sugar'],['Run & Gun'],,2024-08-29,xbox
697578,Sokolab (Windows),"['Antonio Filipe', 'AFIL Games']",['AFIL Games'],['Puzzle'],,2024-08-15,xbox
684378,Core Keeper,['Pugstorm'],['Fireshine Games'],['Survival'],,2024-08-27,xbox
460144,Tangle Tower,['SFB Games'],['SFB Games'],"['Adventure', 'Point & Click']",,2021-10-06,xbox
687554,Tents & Trees,,,,,2024-10-09,xbox
684168,Still Wakes the Deep,,,,,2024-06-18,xbox
687567,Bō: Path of the Teal Lotus,,,,,2024-07-17,xbox
17708,Dead by Daylight: Special Edition,['Behaviour Digital Inc.'],['Starbreeze Studios'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",2017-06-20,xbox
673097,Fantasy Blacksmith,,,,,2022-10-19,xbox
686362,Scholar's Mate,,,,,2024-07-04,xbox
652330,A Little to the Left,,,,,2024-02-15,xbox
702198,METRO QUESTER | OSAKA,['Thousand Games'],['KEMCO'],"['Role Playing', 'Turn Based']",,2024-09-13,xbox
689302,Mining Mechs,"['Delayed Victory', 'eastasiasoft']",['eastasiasoft'],['Sandbox'],,2024-09-04,xbox
701873,The Eightfold Path,['Friendly Llama'],['Starseed Forest'],['Puzzle'],,2024-08-23,xbox
686735,Royal Defense,['Good Games'],['8Floor'],"['Strategy', 'Tower Defence']",,2024-06-28,xbox
686656,SCHiM,"['Ewoud van der Werf', 'Nils Slijkerman']",['Extra Nice'],"['Puzzle', 'Platformer']",,2024-07-18,xbox
686416,Bleach: Brave Souls,['KLabGames'],['KLabGames'],['Action-Adventure'],,2024-06-27,xbox
646081,Palworld,['Pocketpair'],['Pocketpair'],"['Survival', 'Open World', 'Management']",,2024-01-19,xbox
686280,How to Sing to Open Your Heart Remastered,['ROSEVERTE'],['ROSEVERTE'],['Visual Novel'],,2024-06-28,xbox
685961,Garten of Banban 4,['Euphoric Brothers'],['Feardemic'],['Adventure'],,2024-06-25,xbox
685644,Blacksad - Under the Skin (Xbox Series),['Pendulo Studios'],['Microids'],['Adventure'],,2024-06-27,xbox
688503,Deathchron,['Crescent Moon Games'],['Ratalaika Games'],['Platformer'],,2024-07-12,xbox
684966,Bouncy Chicken,"['YeTa Games', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,2024-07-05,xbox
688306,Last Escape: Dead Complex,['Mad Jackal Games'],['Mad Jackal Games'],['Survival Horror'],,2024-10-30,xbox
688281,Cosmic Mirage,['HugePixel'],['Desert Water Games'],"[""Shoot 'em up""]",,2024-07-12,xbox
688305,Aery - Ancient Empires,['EpiXR Games'],['EpiXR Games'],['Adventure'],,2024-08-23,xbox
652436,ShapeNeon Chaos,['Beni Games'],['AFIL Games'],"[""Shoot 'em up""]",,2024-02-21,xbox
682463,Wild Seas,['DuDeeki Studio'],['AFIL Games'],"['Strategy', 'Tower Defence']",,2024-06-27,xbox
688088,Prune & Milo,['Flocons Studio'],['JanduSoft'],['Puzzle'],,2024-07-11,xbox
651978,Fossilfuel 2,['DangerousBob Studio'],['DangerousBob Studio'],"['First Person Shooter', 'Action Horror']",,2024-02-23,xbox
688072,Cosmic Mirage (Xbox One),['HugePixel'],['Desert Water Games'],"[""Shoot 'em up""]",,2024-07-12,xbox
688032,Journey To The Savage Planet: Employee Of The Month,['Raccoon Logic'],['505 Games'],"['First Person Shooter', 'Platformer', 'Metroidvania']",,2024-07-03,xbox
688064,FROGUE,['Wired Dreams Studio'],['QUByte Interactive'],"['Action-Adventure', 'Dungeon Crawler']",,2024-06-27,xbox
688033,Buried Alive: Breathless Rescue,['Midnight Works'],['Midnight Works'],['Adventure'],,2024-07-23,xbox
644631,SENSHI SOKOBAN QUEST,['Yume Game Studio'],['Yume Game Studio'],['Puzzle'],,2024-02-16,xbox
618601,FOXES NEED TO EAT,['Yume Game Studio'],['Yume Game Studio'],['Platformer'],,2023-09-08,xbox
625306,The Fast Journey,['Rafael Valim Fernandes'],['My Night Sun Games'],['Platformer'],,2023-11-10,xbox
612313,Gabriels Worlds The Adventure,['Rafael Valim Fernandes'],['My Night Sun Games'],['Platformer'],,2023-08-11,xbox
611063,Fruit Adventure,['Joffre Macedo Neto'],['JM Neto Game Dev'],['Platformer'],,2023-08-11,xbox
686886,Overdrive Blaster,['Xeneder Team'],['Xeneder Team'],"[""Shoot 'em up""]",,2024-07-05,xbox
686862,Fit My Cat,['RedDeerGames'],['RedDeerGames'],['Puzzle'],,2024-07-03,xbox
686772,Hairdresser Simulator,"['ConsoleWay', 'Petard Games']",['Frozen Way'],['Simulation'],,2024-07-25,xbox
668079,Electronics Puzzle Lab,"['Sagitta Studios', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,2024-05-15,xbox
501774,BROKEN MIND,['2BAD GAMES'],['2BAD GAMES'],['Survival Horror'],,2022-06-21,xbox
672196,Ultra Foodmess 2,"['Painful Smile', 'Riftpoint Entertainment']",['Silesia Games'],['Action'],,2024-05-22,xbox
672191,3XTINCTION,['2BAD GAMES'],['2BAD GAMES'],"[""Shoot 'em up""]",,2024-09-04,xbox
680572,Backpack Hero,,,,,2024-06-11,xbox
660976,The True,,,,,2024-03-27,xbox
677918,To The Sky,,,,,2024-05-31,xbox
660974,House,,,,,2024-03-29,xbox
677920,New Lands,,,,,2024-05-31,xbox
622720,The Talos Principle 2,,,,,2023-11-02,xbox
668580,Lesson Learned,,,,,2024-05-29,xbox
192028,Bloodstained: Ritual of the Night,['ArtPlay'],['505 Games Mobile'],['RPG'],['Portuguese (Brazil)'],2019-06-18,xbox
678838,Umbraclaw,,,,,2024-05-30,xbox
450890,The Ascent,,,,,2021-07-29,xbox
